"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","q","level"
"2627",-122.51,53.03,"QUESNEL",1096629,2018-03-11,2018,3,11,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.811","1.814"
"2628",-122.51,53.03,"QUESNEL",1096629,2018-03-12,2018,3,12,NA,11.9,"",-14.5,"",-1.3,"",19.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.811","1.812"
"2629",-122.51,53.03,"QUESNEL",1096629,2018-03-13,2018,3,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.811","1.763"
"2630",-122.51,53.03,"QUESNEL",1096629,2018-03-14,2018,3,14,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.810","1.791"
"2631",-122.51,53.03,"QUESNEL",1096629,2018-03-15,2018,3,15,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.810","1.926"
"2632",-122.51,53.03,"QUESNEL",1096629,2018-03-16,2018,3,16,NA,1.5,"",-2.8,"",-0.6,"",18.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.810","1.946"
"2633",-122.51,53.03,"QUESNEL",1096629,2018-03-17,2018,3,17,NA,5.2,"",-3.2,"",1,"",17,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.810","1.954"
"2634",-122.51,53.03,"QUESNEL",1096629,2018-03-18,2018,3,18,NA,8.2,"",-4.5,"",1.8,"",16.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.809","1.936"
"2635",-122.51,53.03,"QUESNEL",1096629,2018-03-19,2018,3,19,NA,7.4,"",-5.1,"",1.2,"",16.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.809","1.923"
"2636",-122.51,53.03,"QUESNEL",1096629,2018-03-20,2018,3,20,NA,5,"",0.4,"",2.7,"",15.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.809","1.898"
"2637",-122.51,53.03,"QUESNEL",1096629,2018-03-21,2018,3,21,NA,7,"",-0.6,"",3.2,"",14.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.809","1.874"
"2638",-122.51,53.03,"QUESNEL",1096629,2018-03-22,2018,3,22,NA,12.5,"",0.2,"",6.3,"",11.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","43","","0.808","1.852"
"2639",-122.51,53.03,"QUESNEL",1096629,2018-03-23,2018,3,23,NA,5.8,"",-3.4,"",1.2,"",16.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,18,"","32","","0.808","1.831"
"2640",-122.51,53.03,"QUESNEL",1096629,2018-03-24,2018,3,24,NA,6.4,"",-6.8,"",-0.2,"",18.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.808","1.828"
"2641",-122.51,53.03,"QUESNEL",1096629,2018-03-25,2018,3,25,NA,6.2,"",-1.7,"",2.3,"",15.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,16,"","41","","0.807","1.782"
"2642",-122.51,53.03,"QUESNEL",1096629,2018-03-26,2018,3,26,NA,4.4,"",0.4,"",2.4,"",15.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,16,"","33","","0.807","1.810"
"2643",-122.51,53.03,"QUESNEL",1096629,2018-03-27,2018,3,27,NA,10.2,"",0.9,"",5.5,"",12.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","50","","0.807","1.759"
"2644",-122.51,53.03,"QUESNEL",1096629,2018-03-28,2018,3,28,NA,7.4,"",-4,"",1.7,"",16.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","32","","0.807","1.748"
"2645",-122.51,53.03,"QUESNEL",1096629,2018-03-29,2018,3,29,NA,2,"",-5.6,"",-1.8,"",19.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.806","1.713"
"2646",-122.51,53.03,"QUESNEL",1096629,2018-03-30,2018,3,30,NA,2.8,"",-7.3,"",-2.3,"",20.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","54","","0.806","1.695"
"2647",-122.51,53.03,"QUESNEL",1096629,2018-03-31,2018,3,31,NA,1.5,"",-12.2,"",-5.3,"",23.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.806","1.616"
"2648",-122.51,53.03,"QUESNEL",1096629,2018-04-01,2018,4,1,NA,2.3,"",-4.7,"",-1.2,"",19.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","39","","0.806","1.668"
"2649",-122.51,53.03,"QUESNEL",1096629,2018-04-02,2018,4,2,NA,2.7,"",-9.6,"",-3.4,"",21.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,32,"","35","","0.808","1.640"
"2650",-122.51,53.03,"QUESNEL",1096629,2018-04-03,2018,4,3,NA,6.9,"",-6.2,"",0.4,"",17.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,15,"","44","","0.826","1.638"
"2651",-122.51,53.03,"QUESNEL",1096629,2018-04-04,2018,4,4,NA,2.9,"",-3.5,"",-0.3,"",18.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.848","1.641"
"2652",-122.51,53.03,"QUESNEL",1096629,2018-04-05,2018,4,5,NA,3,"",-7.6,"",-2.3,"",20.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.870","1.630"
"2653",-122.51,53.03,"QUESNEL",1096629,2018-04-06,2018,4,6,NA,2.6,"",-4.9,"",-1.2,"",19.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.892","1.620"
"2654",-122.51,53.03,"QUESNEL",1096629,2018-04-07,2018,4,7,NA,7,"",0,"",3.5,"",14.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.982","1.601"
"2655",-122.51,53.03,"QUESNEL",1096629,2018-04-08,2018,4,8,NA,9,"",-0.1,"",4.5,"",13.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.14","1.617"
"2656",-122.51,53.03,"QUESNEL",1096629,2018-04-09,2018,4,9,NA,14.7,"",-0.8,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.39","1.638"
"2657",-122.51,53.03,"QUESNEL",1096629,2018-04-10,2018,4,10,NA,15,"",-2,"",6.5,"",11.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,14,"","54","","1.84","1.659"
"2658",-122.51,53.03,"QUESNEL",1096629,2018-04-11,2018,4,11,NA,14.3,"",-1.2,"",6.6,"",11.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,16,"","46","","3.50","1.744"
"2659",-122.51,53.03,"QUESNEL",1096629,2018-04-12,2018,4,12,NA,10.2,"",0.2,"",5.2,"",12.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,14,"","44","","5.05","1.783"
"2660",-122.51,53.03,"QUESNEL",1096629,2018-04-13,2018,4,13,NA,10.9,"",-2.7,"",4.1,"",13.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","54","","5.71","1.804"
"2661",-122.51,53.03,"QUESNEL",1096629,2018-04-14,2018,4,14,NA,9.9,"",-0.4,"",4.8,"",13.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,15,"","35","","6.60","1.830"
"2662",-122.51,53.03,"QUESNEL",1096629,2018-04-15,2018,4,15,NA,11.9,"",-3.7,"",4.1,"",13.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,8,"","41","","8.14","1.873"
"2663",-122.51,53.03,"QUESNEL",1096629,2018-04-16,2018,4,16,NA,11.2,"",-0.1,"",5.5,"",12.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","37","","8.76","1.889"
"2664",-122.51,53.03,"QUESNEL",1096629,2018-04-17,2018,4,17,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","9.11","1.897"
"2665",-122.51,53.03,"QUESNEL",1096629,2018-04-18,2018,4,18,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","9.85","1.916"
"2666",-122.51,53.03,"QUESNEL",1096629,2018-04-19,2018,4,19,NA,13.1,"",-3.8,"",4.7,"",13.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,18,"","33","","10.5","1.931"
"2667",-122.51,53.03,"QUESNEL",1096629,2018-04-20,2018,4,20,NA,11.9,"",2.4,"",7.2,"",10.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,18,"","37","","13.0","1.990"
"2668",-122.51,53.03,"QUESNEL",1096629,2018-04-21,2018,4,21,NA,13.2,"",0.1,"",6.6,"",11.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,30,"","57","","16.2","2.060"
"2669",-122.51,53.03,"QUESNEL",1096629,2018-04-22,2018,4,22,NA,12.7,"",-4.8,"",3.9,"",14.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","18.6","2.108"
"2670",-122.51,53.03,"QUESNEL",1096629,2018-04-23,2018,4,23,NA,18.6,"",-4.3,"",7.2,"",10.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","22.4","2.181"
"2671",-122.51,53.03,"QUESNEL",1096629,2018-04-24,2018,4,24,NA,17.9,"",1,"",9.4,"",8.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,31,"","39","","26.5","2.256"
"2672",-122.51,53.03,"QUESNEL",1096629,2018-04-25,2018,4,25,NA,19.1,"",-3.2,"",8,"",10,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","29.8","2.313"
"2673",-122.51,53.03,"QUESNEL",1096629,2018-04-26,2018,4,26,NA,23.7,"",-0.9,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","34.6","2.393"
"2674",-122.51,53.03,"QUESNEL",1096629,2018-04-27,2018,4,27,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","42.0","2.508"
"2675",-122.51,53.03,"QUESNEL",1096629,2018-04-28,2018,4,28,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","56.4","2.714"
"2676",-122.51,53.03,"QUESNEL",1096629,2018-04-29,2018,4,29,NA,15.9,"",1.9,"",8.9,"",9.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,28,"","43","","86.4","3.098"
"2677",-122.51,53.03,"QUESNEL",1096629,2018-04-30,2018,4,30,NA,18.1,"",-3.4,"",7.4,"",10.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","43","","90.7","3.149"
"2678",-122.51,53.03,"QUESNEL",1096629,2018-05-01,2018,5,1,NA,18.6,"",3.8,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,32,"","33","","88.7","3.126"
"2679",-122.51,53.03,"QUESNEL",1096629,2018-05-02,2018,5,2,NA,20.5,"",2.6,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","35","","81.7","3.041"
"2680",-122.51,53.03,"QUESNEL",1096629,2018-05-03,2018,5,3,NA,16.7,"",5.8,"",11.3,"",6.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","77.3","2.988"
"2681",-122.51,53.03,"QUESNEL",1096629,2018-05-04,2018,5,4,NA,16.1,"",8,"",12.1,"",5.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","83.0","3.058"
"2682",-122.51,53.03,"QUESNEL",1096629,2018-05-05,2018,5,5,NA,20.2,"",4.5,"",12.3,"",5.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","86.5","3.100"
"2683",-122.51,53.03,"QUESNEL",1096629,2018-05-06,2018,5,6,NA,22.6,"",0.9,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","83.6","3.064"
"2684",-122.51,53.03,"QUESNEL",1096629,2018-05-07,2018,5,7,NA,20.9,"",8.5,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,31,"","33","","74.2","2.949"
"2685",-122.51,53.03,"QUESNEL",1096629,2018-05-08,2018,5,8,NA,23.8,"",3.7,"",13.8,"",4.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,16,"","32","","68.8","2.880"
"2686",-122.51,53.03,"QUESNEL",1096629,2018-05-09,2018,5,9,NA,19.5,"",9.3,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,4,"","43","","66.6","2.852"
"2687",-122.51,53.03,"QUESNEL",1096629,2018-05-10,2018,5,10,NA,17.3,"",8,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","61.0","2.779"
"2688",-122.51,53.03,"QUESNEL",1096629,2018-05-11,2018,5,11,NA,22.5,"",2.2,"",12.3,"",5.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","54.9","2.696"
"2689",-122.51,53.03,"QUESNEL",1096629,2018-05-12,2018,5,12,NA,25.1,"",3.9,"",14.5,"",3.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","50.1","2.628"
"2690",-122.51,53.03,"QUESNEL",1096629,2018-05-13,2018,5,13,NA,26,"",2.9,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","44.0","2.574"
"2691",-122.51,53.03,"QUESNEL",1096629,2018-05-14,2018,5,14,NA,28.2,"",4.5,"",16.4,"",1.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","39.4",NA
"2692",-122.51,53.03,"QUESNEL",1096629,2018-05-15,2018,5,15,NA,27.3,"",3.9,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","35.9",NA
"2693",-122.51,53.03,"QUESNEL",1096629,2018-05-16,2018,5,16,NA,23,"",10.3,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","32.0",NA
"2694",-122.51,53.03,"QUESNEL",1096629,2018-05-17,2018,5,17,NA,23.6,"",3,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,2,"","43","","28.4",NA
"2695",-122.51,53.03,"QUESNEL",1096629,2018-05-18,2018,5,18,NA,25.6,"",3.4,"",14.5,"",3.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","25.1","2.212"
"2696",-122.51,53.03,"QUESNEL",1096629,2018-05-19,2018,5,19,NA,27.8,"",5.2,"",16.5,"",1.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","22.0","2.174"
"2697",-122.51,53.03,"QUESNEL",1096629,2018-05-20,2018,5,20,NA,20,"",11.9,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,18,"","33","","19.4","2.125"
"2698",-122.51,53.03,"QUESNEL",1096629,2018-05-21,2018,5,21,NA,22.7,"",8.5,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","17.7","2.091"
"2699",-122.51,53.03,"QUESNEL",1096629,2018-05-22,2018,5,22,NA,29,"",5.1,"",17.1,"",0.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","16.3","2.061"
"2700",-122.51,53.03,"QUESNEL",1096629,2018-05-23,2018,5,23,NA,30.2,"",7.7,"",18.9,"",0,"",0.9,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","14.2","2.018"
"2701",-122.51,53.03,"QUESNEL",1096629,2018-05-24,2018,5,24,NA,24.9,"",10.1,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","50","","12.3","1.975"
"2702",-122.51,53.03,"QUESNEL",1096629,2018-05-25,2018,5,25,NA,18.9,"",3.1,"",11,"",7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,34,"","50","","10.8","1.939"
"2703",-122.51,53.03,"QUESNEL",1096629,2018-05-26,2018,5,26,NA,16.7,"",1.3,"",9,"",9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,20,"","33","","9.51","1.908"
"2704",-122.51,53.03,"QUESNEL",1096629,2018-05-27,2018,5,27,NA,21.4,"",7.4,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","8.43","1.880"
"2705",-122.51,53.03,"QUESNEL",1096629,2018-05-28,2018,5,28,NA,17.9,"",5.4,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,32,"","35","","7.58","1.858"
"2706",-122.51,53.03,"QUESNEL",1096629,2018-05-29,2018,5,29,NA,15.8,"",-1.1,"",7.4,"",10.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,31,"","32","","6.80","1.836"
"2707",-122.51,53.03,"QUESNEL",1096629,2018-05-30,2018,5,30,NA,15.1,"",0.3,"",7.7,"",10.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","50","","6.36","1.824"
"2708",-122.51,53.03,"QUESNEL",1096629,2018-05-31,2018,5,31,NA,20.5,"",-1.8,"",9.3,"",8.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,15,"","52","","5.89","1.810"
"2709",-122.51,53.03,"QUESNEL",1096629,2018-06-01,2018,6,1,NA,19.4,"",1.8,"",10.6,"",7.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,27,"","41","","5.41","1.795"
"2710",-122.51,53.03,"QUESNEL",1096629,2018-06-02,2018,6,2,NA,20.4,"",3.5,"",11.9,"",6.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","4.98","1.781"
"2711",-122.51,53.03,"QUESNEL",1096629,2018-06-03,2018,6,3,NA,19.7,"",6.6,"",13.1,"",4.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,32,"","41","","4.66","1.769"
"2712",-122.51,53.03,"QUESNEL",1096629,2018-06-04,2018,6,4,NA,NA,"M",4.3,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","4.58","1.766"
"2713",-122.51,53.03,"QUESNEL",1096629,2018-06-05,2018,6,5,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","4.38","1.758"
"2714",-122.51,53.03,"QUESNEL",1096629,2018-06-06,2018,6,6,NA,22.6,"",10.1,"",16.4,"",1.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","41","","4.11","1.748"
"2715",-122.51,53.03,"QUESNEL",1096629,2018-06-07,2018,6,7,NA,18.1,"",4.8,"",11.5,"",6.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","3.87","1.737"
"2716",-122.51,53.03,"QUESNEL",1096629,2018-06-08,2018,6,8,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","3.77","1.732"
"2717",-122.51,53.03,"QUESNEL",1096629,2018-06-09,2018,6,9,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","4.28","1.755"
"2718",-122.51,53.03,"QUESNEL",1096629,2018-06-10,2018,6,10,NA,17.7,"",3.4,"",10.5,"",7.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,36,"","61","","4.56","1.765"
"2719",-122.51,53.03,"QUESNEL",1096629,2018-06-11,2018,6,11,NA,16.9,"",2.7,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,28,"","46","","4.53","1.764"
"2720",-122.51,53.03,"QUESNEL",1096629,2018-06-12,2018,6,12,NA,18.4,"",3,"",10.7,"",7.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","32","","3.95","1.741"
"2721",-122.51,53.03,"QUESNEL",1096629,2018-06-13,2018,6,13,NA,16.9,"",9.8,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","32","","3.60","1.724"
"2722",-122.51,53.03,"QUESNEL",1096629,2018-06-14,2018,6,14,NA,18.7,"",10.2,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","3.65","1.727"
"2723",-122.51,53.03,"QUESNEL",1096629,2018-06-15,2018,6,15,NA,19.7,"",8.6,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,36,"","33","","3.56","1.723"
"2724",-122.51,53.03,"QUESNEL",1096629,2018-06-16,2018,6,16,NA,26,"",3.9,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,32,"","37","","3.40","1.714"
"2725",-122.51,53.03,"QUESNEL",1096629,2018-06-17,2018,6,17,NA,28.3,"",5.9,"",17.1,"",0.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","2.98","1.693"
"2726",-122.51,53.03,"QUESNEL",1096629,2018-06-18,2018,6,18,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","2.61","1.671"
"2727",-122.51,53.03,"QUESNEL",1096629,2018-06-19,2018,6,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","2.33","1.654"
"2728",-122.51,53.03,"QUESNEL",1096629,2018-06-20,2018,6,20,NA,32.8,"",12.1,"",22.4,"",0,"",4.4,"",NA,"M",NA,"M",NA,"M",NA,NA,17,"","59","","2.14","1.641"
"2729",-122.51,53.03,"QUESNEL",1096629,2018-06-21,2018,6,21,NA,26.6,"",11.6,"",19.1,"",0,"",1.1,"",NA,"M",NA,"M",NA,"M",NA,NA,22,"","32","","1.95","1.628"
"2730",-122.51,53.03,"QUESNEL",1096629,2018-06-22,2018,6,22,NA,28,"",11.6,"",19.8,"",0,"",1.8,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","35","","1.84","1.620"
"2731",-122.51,53.03,"QUESNEL",1096629,2018-06-23,2018,6,23,NA,27.1,"",10.1,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",NA,"M",NA,NA,34,"","32","","1.70","1.610"
"2732",-122.51,53.03,"QUESNEL",1096629,2018-06-24,2018,6,24,NA,21.5,"",6.4,"",13.9,"",4.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,31,"","37","","1.73","1.611"
"2733",-122.51,53.03,"QUESNEL",1096629,2018-06-25,2018,6,25,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","2.00","1.632"
"2734",-122.51,53.03,"QUESNEL",1096629,2018-06-26,2018,6,26,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","2.00","1.632"
"2735",-122.51,53.03,"QUESNEL",1096629,2018-06-27,2018,6,27,NA,20.2,"",3.3,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","2.18","1.644"
"2736",-122.51,53.03,"QUESNEL",1096629,2018-06-28,2018,6,28,NA,20.1,"",10.1,"",15.1,"",2.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","2.19","1.645"
"2737",-122.51,53.03,"QUESNEL",1096629,2018-06-29,2018,6,29,NA,19.7,"",10.8,"",15.3,"",2.7,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","2.02","1.633"
"2738",-122.51,53.03,"QUESNEL",1096629,2018-06-30,2018,6,30,NA,17.4,"",10.6,"",14,"",4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.95","1.628"
"2739",-122.51,53.03,"QUESNEL",1096629,2018-07-01,2018,7,1,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","1.86","1.622"
"2740",-122.51,53.03,"QUESNEL",1096629,2018-07-02,2018,7,2,NA,20,"",5.8,"",12.9,"",5.1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,2,"","32","","1.91","1.626"
"2741",-122.51,53.03,"QUESNEL",1096629,2018-07-03,2018,7,3,NA,22.2,"",10,"",16.1,"",1.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,4,"","43","","2.03","1.634"
"2742",-122.51,53.03,"QUESNEL",1096629,2018-07-04,2018,7,4,NA,25.9,"",8.2,"",17,"",1,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","2.01","1.632"
"2743",-122.51,53.03,"QUESNEL",1096629,2018-07-05,2018,7,5,NA,27.8,"",10.9,"",19.4,"",0,"",1.4,"",NA,"M",NA,"M",NA,"M",NA,NA,16,"","44","","1.95","1.628"
"2744",-122.51,53.03,"QUESNEL",1096629,2018-07-06,2018,7,6,NA,24.5,"E",10.6,"E",17.6,"E",0.4,"E",0,"E",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.79","1.617"
"2745",-122.51,53.03,"QUESNEL",1096629,2018-07-07,2018,7,7,NA,19.8,"",11,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,36,"","35","","1.70","1.610"
"2746",-122.51,53.03,"QUESNEL",1096629,2018-07-08,2018,7,8,NA,23.8,"",11.6,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,18,"","32","","1.60","1.601"
"2747",-122.51,53.03,"QUESNEL",1096629,2018-07-09,2018,7,9,NA,26.8,"",8.2,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.45","1.589"
"2748",-122.51,53.03,"QUESNEL",1096629,2018-07-10,2018,7,10,NA,24.3,"",13.8,"",19.1,"",0,"",1.1,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.46","1.589"
"2749",-122.51,53.03,"QUESNEL",1096629,2018-07-11,2018,7,11,NA,23.8,"",7.8,"",15.8,"",2.2,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.40","1.584"
"2750",-122.51,53.03,"QUESNEL",1096629,2018-07-12,2018,7,12,NA,25.3,"",8.9,"",17.1,"",0.9,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.32","1.576"
